test_id,port,expected,detected,confidence,match,scenario_type,scenario_subtype,difficulty,latency_ms,reasoning,banner_hex,signals
PARTIAL_00159_mut_010,37,ssh,unknown,21.0,False,partial_banner,mid_header_eof_double_mutation,evil,0.03,untrusted decision,53d3482d320830942e46ad,{'unknown': 1}
PARTIAL_00217_mut_007,33095,unknown,unknown,25.0,True,partial_banner,extreme_truncation_header_reorder,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b50,{'redis': 30}
PARTIAL_00287_mut_001,22159,unknown,unknown,19.0,True,partial_banner,extreme_truncation_byte_insertion,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,4854d1cd4554502f31,{'unknown': 1}
NOISE_02460,21,ftp,ftp,53.0,True,garbage_noise,noise_around_valid,evil,0.06,untrusted decision,d2b1fa131db1d2479491624a102d2fda323230204654502072656164790d0ad25b7ea7de2e63,{'ftp': 83}
HONEY_03330,5190,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00159_mut_011,44,ssh,unknown,25.0,False,partial_banner,mid_header_eof_case_mutation,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,5373682d322e302d,{'ssh': 70}
PARTIAL_00217_mut_008,33170,unknown,unknown,19.0,True,partial_banner,extreme_truncation_double_mutation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,4b2188f938,{'unknown': 1}
PARTIAL_00287_mut_002,22128,unknown,unknown,19.0,True,partial_banner,extreme_truncation_byte_deletion,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,54502f31,{'unknown': 1}
NOISE_02461,21,ftp,ftp,53.0,True,garbage_noise,noise_around_valid,evil,0.06,untrusted decision,a634040368fd844b3f4c323230204654502072656164790d0ad6c51219fe,{'ftp': 83}
HONEY_03331,3533,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00159_mut_012,1,ssh,unknown,19.0,False,partial_banner,mid_header_eof_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,53,{'unknown': 1}
PARTIAL_00217_mut_009,33063,unknown,unknown,25.0,True,partial_banner,extreme_truncation_timing,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b50,{'redis': 30}
PARTIAL_00287_mut_003,22099,unknown,unknown,19.0,True,partial_banner,extreme_truncation_byte_flip,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,0c544c402e35,{'unknown': 1}
NOISE_02462,21,ftp,ftp,53.0,True,garbage_noise,noise_around_valid,evil,0.16,untrusted decision,a7e42fb9b9a9c5466091fed59ed12090ace9bf03ac3d0ea01fb7c0096e41c7cf44ae311c7731ba7f0cef117a7400538d3232,{'ftp': 83}
HONEY_03332,21486,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00159_mut_013,9,ssh,unknown,21.0,False,partial_banner,mid_header_eof_double_mutation,evil,0.04,untrusted decision,5353cc2d322c241b87bb2d,{'unknown': 1}
PARTIAL_00217_mut_010,33173,unknown,unknown,25.0,True,partial_banner,extreme_truncation_header_reorder,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b50,{'redis': 30}
PARTIAL_00287_mut_004,22125,unknown,unknown,19.0,True,partial_banner,extreme_truncation_truncation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,48,{'unknown': 1}
NOISE_02463,21,ftp,ftp,53.0,True,garbage_noise,noise_around_valid,evil,0.09,untrusted decision,191b77affc14ab7470323230204654502072656164790d0a9d8f7df991fbbf1edb6acdac6a5ecc68c077802820ba46b6d689,{'ftp': 83}
HONEY_03333,45018,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_000,8074,ssh,unknown,25.0,False,partial_banner,mid_header_eof_byte_deletion,evil,0.06,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d4f70656e5353485f383270310d,{'ssh': 95}
PARTIAL_00217_mut_011,33138,unknown,unknown,19.0,True,partial_banner,extreme_truncation_truncation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b,{'unknown': 1}
PARTIAL_00287_mut_005,22137,unknown,unknown,19.0,True,partial_banner,extreme_truncation_byte_deletion,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,2f31,{'unknown': 1}
NOISE_02464,22,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.08,untrusted decision,add07e7e121f4b4f8e252ef2f23c323230204654502072656164790d0ab462dbfb7b39f794502135af433451dd79d603fd14,{'ftp': 75}
HONEY_03334,31587,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_001,8103,ssh,ssh,81.0,True,partial_banner,mid_header_eof_case_mutation,evil,0.05,normal decision,5353682d322e302d4f70456e7353485f382e3250310d,{'ssh': 95}
PARTIAL_00217_mut_012,33099,unknown,unknown,19.0,True,partial_banner,extreme_truncation_byte_flip,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,4b7e,{'unknown': 1}
PARTIAL_00287_mut_006,22185,unknown,unknown,25.0,True,partial_banner,extreme_truncation_timing,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,485454502f31,{'http': 35}
NOISE_02465,6379,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.08,untrusted decision,dbdb63aa9733487304f1b6c1e69aa07feefa12ca323230204654502072656164790d0a4f45bbd36aba22de0e65384f202999,{'ftp': 75}
HONEY_03335,10926,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_002,8058,ssh,unknown,21.0,False,partial_banner,mid_header_eof_byte_flip,evil,0.04,untrusted decision,5353082d322e302d4f70656e5353485f382e3270310d,{'unknown': 1}
PARTIAL_00217_mut_013,33161,unknown,unknown,19.0,True,partial_banner,extreme_truncation_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b,{'unknown': 1}
PARTIAL_00287_mut_007,22127,unknown,unknown,19.0,True,partial_banner,extreme_truncation_byte_deletion,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,485431,{'unknown': 1}
NOISE_02466,8080,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.07,untrusted decision,7d46f48b34af82dd323230204654502072656164790d0a5d4fbabd4745ff255d04f09a8c283696c553f96043,{'ftp': 75}
HONEY_03336,28228,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_003,8082,ssh,unknown,25.0,False,partial_banner,mid_header_eof_header_reorder,evil,0.05,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d4f70656e5353485f382e3270310d,{'ssh': 95}
PARTIAL_00217_mut_014,33218,unknown,unknown,25.0,True,partial_banner,extreme_truncation_timing,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b50,{'redis': 30}
PARTIAL_00287_mut_008,22122,unknown,unknown,25.0,True,partial_banner,extreme_truncation_header_reorder,evil,0.05,Low behavioral consistency (50): likely honeypot or protocol mismatch,485454502f31,{'http': 35}
NOISE_02467,8080,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.08,untrusted decision,a5623b543fdede1d89060e73d8e51521f04a26bc2c87ee323230204654502072656164790d0a84151f1ea2817f2e524153d5,{'ftp': 75}
HONEY_03337,43866,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_004,8130,ssh,ssh,81.0,True,partial_banner,mid_header_eof_case_mutation,evil,0.05,normal decision,5353682d322e302d6f70654e7353485f382e3270310d,{'ssh': 95}
PARTIAL_00218_mut_000,6081,unknown,unknown,19.0,True,partial_banner,extreme_truncation_double_mutation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,6cf32950,{'unknown': 1}
PARTIAL_00287_mut_009,22082,unknown,unknown,25.0,True,partial_banner,extreme_truncation_truncation,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,48545450,{'http': 35}
NOISE_02468,22,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.09,untrusted decision,6a9bf6d98fa45d604da366f2f3975c50d2e220c293827bb03e92b792cf44c714a5af75b9b5b3ad321f323230204654502072,{'ftp': 75}
HONEY_03338,46654,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_005,8079,ssh,ssh,81.0,True,partial_banner,mid_header_eof_case_mutation,evil,0.05,normal decision,7373482d322e302d4f70456e5373685f382e3270310d,{'ssh': 95}
PARTIAL_00218_mut_001,6094,unknown,unknown,19.0,True,partial_banner,extreme_truncation_binary_noise,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,d632,{'unknown': 1}
PARTIAL_00287_mut_010,22138,unknown,unknown,19.0,True,partial_banner,extreme_truncation_byte_deletion,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,4854502f31,{'unknown': 1}
NOISE_02469,80,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.11,untrusted decision,e7d647b62ee969330f4b7f6f3049dfa64830001ce391f52604b68295128c7d1b1dc2d1d2a927a16a7fc14f4a7b7b32323020,{'ftp': 75}
HONEY_03339,22409,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_006,8128,ssh,unknown,25.0,False,partial_banner,mid_header_eof_truncation_extreme,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,5353482d322e,{'ssh': 40}
PARTIAL_00218_mut_002,6040,unknown,unknown,19.0,True,partial_banner,extreme_truncation_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00287_mut_011,22117,unknown,unknown,19.0,True,partial_banner,extreme_truncation_byte_flip,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,68547410ea21,{'unknown': 1}
NOISE_02470,80,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.06,untrusted decision,069117f3bb5242323230204654502072656164790d0af5419fa47220fdabf1f7698b1bb3,{'ftp': 75}
HONEY_03340,54898,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_007,8030,ssh,unknown,25.0,False,partial_banner,mid_header_eof_header_reorder,evil,0.05,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d4f70656e5353485f382e3270310d,{'ssh': 95}
PARTIAL_00218_mut_003,6026,unknown,unknown,19.0,True,partial_banner,extreme_truncation_case_mutation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00287_mut_012,22110,unknown,unknown,19.0,True,partial_banner,extreme_truncation_truncation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,4854,{'unknown': 1}
NOISE_02471,8080,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.08,untrusted decision,caf5cee0e90660f661e2cff3481467d1e23e80cebd102d5f62acf74a59648bec12709c18de4dc03232302046545020726561,{'ftp': 75}
HONEY_03341,59763,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_008,8044,ssh,unknown,21.0,False,partial_banner,mid_header_eof_binary_noise,evil,0.04,untrusted decision,5353b31e482d322e302d4f70656e5353485f382e3270310d,{'unknown': 1}
PARTIAL_00218_mut_004,6051,unknown,unknown,19.0,True,partial_banner,extreme_truncation_case_mutation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00287_mut_013,22156,unknown,unknown,25.0,True,partial_banner,extreme_truncation_case_mutation,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,685474502f31,{'http': 35}
CHAOS_05213,53087,unknown,closed,10,False,realworld_chaos,intermittent,evil,24.99,Port closed (connection refused),,{}
PARTIAL_00350_mut_010,27883,unknown,closed,10,False,partial_banner,extreme_truncation_byte_deletion,evil,24.98,Port closed (connection refused),,{}
CHAOS_05214,3622,http,closed,10,False,realworld_chaos,intermittent,evil,24.72,Port closed (connection refused),,{}
PARTIAL_00408_mut_005,15226,unknown,closed,10,False,partial_banner,extreme_truncation_byte_deletion,evil,24.66,Port closed (connection refused),,{}
CHAOS_05215,24686,ssh,closed,10,False,realworld_chaos,intermittent,evil,24.48,Port closed (connection refused),,{}
CHAOS_05216,11600,http,closed,10,False,realworld_chaos,intermittent,evil,24.25,Port closed (connection refused),,{}
CHAOS_05217,2254,http,closed,10,False,realworld_chaos,intermittent,evil,23.93,Port closed (connection refused),,{}
CHAOS_05218,6597,ssh,closed,10,False,realworld_chaos,intermittent,evil,23.67,Port closed (connection refused),,{}
CHAOS_05219,2456,ssh,closed,10,False,realworld_chaos,intermittent,evil,23.31,Port closed (connection refused),,{}
CHAOS_05220,33899,http,closed,10,False,realworld_chaos,intermittent,evil,22.96,Port closed (connection refused),,{}
CHAOS_05221,6676,ssh,closed,10,False,realworld_chaos,intermittent,evil,22.79,Port closed (connection refused),,{}
NOISE_02472,21,ftp,ftp,53.0,True,garbage_noise,noise_around_valid,evil,0.09,untrusted decision,74c2021f62550ae0c7919521f3b5b542ab75215db3a446a40e0e621aee66f3d11959f0f21c657f3232302046545020726561,{'ftp': 83}
HONEY_03342,59970,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_009,8059,ssh,ssh,65.0,True,partial_banner,mid_header_eof_double_mutation,evil,0.06,untrusted decision,5353482d322e302d4f70616f532916b9534a5f382e3274310f,{'ssh': 95}
PARTIAL_00218_mut_005,6094,unknown,unknown,19.0,True,partial_banner,extreme_truncation_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00287_mut_014,22086,unknown,unknown,19.0,True,partial_banner,extreme_truncation_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,48,{'unknown': 1}
NOISE_02473,21,ftp,ftp,53.0,True,garbage_noise,noise_around_valid,evil,0.07,untrusted decision,95787bc8463a323230204654502072656164790d0aa203dd1496ed2106c7b024772b3e8d53d0e56607e481c8c768c197c727,{'ftp': 83}
HONEY_03343,10542,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_010,8034,ssh,unknown,21.0,False,partial_banner,mid_header_eof_binary_noise,evil,0.04,untrusted decision,53456653482d322e302d4f70656e5353485f382e3270310d,{'unknown': 1}
PARTIAL_00218_mut_006,6120,unknown,unknown,19.0,True,partial_banner,extreme_truncation_timing,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00287_mut_015,22144,unknown,unknown,21.0,True,partial_banner,extreme_truncation_byte_insertion,evil,0.03,untrusted decision,485454502fc3dd15a18bc731,{'unknown': 1}
NOISE_02474,80,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.1,untrusted decision,833ef1d9a6a3427021d14af7119633913cb9d5417979697938cdff5b181178e7479d323230204654502072656164790d0afb,{'ftp': 75}
HONEY_03344,34023,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_011,8031,ssh,unknown,25.0,False,partial_banner,mid_header_eof_binary_noise,evil,0.06,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d4f70656e5353485f382e327031dca00d,{'ssh': 95}
PARTIAL_00218_mut_007,6011,unknown,unknown,19.0,True,partial_banner,extreme_truncation_double_mutation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,b5722a6a,{'unknown': 1}
PARTIAL_00288_mut_000,16494,unknown,unknown,19.0,True,partial_banner,extreme_truncation_double_mutation,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,7055eb3a223021,{'unknown': 1}
NOISE_02475,8080,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.07,untrusted decision,d70e651a5ebece7b282c950b323230204654502072656164790d0a30b36b1907901c52ebd324eefa3356,{'ftp': 75}
HONEY_03345,45680,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_012,8046,ssh,ssh,65.0,True,partial_banner,mid_header_eof_byte_flip,evil,0.05,untrusted decision,5353482d322e302d4d78656e537b485f280eb270350d,{'ssh': 95}
PARTIAL_00218_mut_008,6149,unknown,unknown,19.0,True,partial_banner,extreme_truncation_timing,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00288_mut_001,16503,unknown,unknown,19.0,True,partial_banner,extreme_truncation_byte_deletion,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,3232,{'unknown': 1}
NOISE_02476,8080,ftp,ftp,50.0,True,garbage_noise,noise_around_valid,evil,0.1,untrusted decision,7f7d43708dbf83464a692bf4ff38c65a398c51f3d4b9ddade00bf4d94d22823dd16fa01c4720915f2a0b3232302046545020,{'ftp': 75}
HONEY_03346,58331,unknown,unknown,25.0,True,honeypot,rotating_banner,evil,0.05,Low behavioral consistency (50): likely honeypot or protocol mismatch,2b504f4e470d0a,{'redis': 30}
PARTIAL_00160_mut_013,8034,ssh,ssh,65.0,True,partial_banner,mid_header_eof_double_mutation,evil,0.06,untrusted decision,5353482d322e302d5f2a6d2470656e53514855382e3274310d,{'ssh': 95}
PARTIAL_00218_mut_009,6087,unknown,unknown,19.0,True,partial_banner,extreme_truncation_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
